id,amenity,geometry,risk_score
1066861480,school,"POLYGON ((79.5045628 29.2261358, 79.5049143 29.2259372, 79.5055475 29.2265862, 79.5052199 29.2268233, 79.5052793 29.2268973, 79.5051316 29.2270292, 79.5048871 29.2268351, 79.5049839 29.2267566, 79.5045628 29.2261358))",0.4
1066861483,school,"POLYGON ((79.5074497 29.2270289, 79.5075355 29.2269923, 79.5076457 29.2271796, 79.5075999 29.2272349, 79.5075657 29.2272315, 79.5074497 29.2270289))",0.4
1066861485,school,"POLYGON ((79.5093773 29.227622, 79.5093877 29.2275885, 79.5095754 29.2275265, 79.5096892 29.2277768, 79.5095266 29.2278245, 79.5094601 29.2277058, 79.5093773 29.227622))",0.4
1066864675,school,"POLYGON ((79.5184564 29.2324111, 79.5189441 29.2321944, 79.5192663 29.2327722, 79.5188185 29.2329192, 79.5185406 29.2325917, 79.5184564 29.2324111))",0.4
1066872891,hospital,"POLYGON ((79.5638701 30.0030444, 79.5638508 30.0029069, 79.5643039 30.0028365, 79.5643349 30.0029907, 79.5641819 30.0030084, 79.5638701 30.0030444))",0.8
1066872892,hospital,"POLYGON ((79.5663331 30.0039569, 79.5664432 30.0039564, 79.5664422 30.0037563, 79.566332 30.0037568, 79.5663331 30.0039569))",0.8
1066877493,police,"POLYGON ((79.5705122 30.0060221, 79.5705444 30.0060778, 79.5706356 30.006043, 79.5705712 30.0060035, 79.5705122 30.0060221))",0.5
1066877495,school,"POLYGON ((79.5708126 30.0058107, 79.5709226 30.0058874, 79.570987 30.0058293, 79.5708207 30.0056969, 79.5707697 30.0057573, 79.5708126 30.0058107))",0.4
1066877501,school,"POLYGON ((79.5679346 30.0042313, 79.5679614 30.0041314, 79.5681224 30.0041593, 79.5681009 30.0042057, 79.567999 30.0042568, 79.5679346 30.0042313))",0.4
1066877502,school,"POLYGON ((79.567917 30.0042747, 79.5679337 30.0042503, 79.5679836 30.004276, 79.568113 30.0043424, 79.5680682 30.0044077, 79.5679407 30.0043422, 79.567889 30.0043156, 79.567917 30.0042747))",0.4
1066903682,school,"POLYGON ((79.511454 29.2220777, 79.5116605 29.2221664, 79.5114587 29.2223049, 79.5112846 29.222196, 79.511454 29.2220777))",0.4
1066903683,school,"POLYGON ((79.5159329 29.2188808, 79.5158779 29.2189077, 79.5158511 29.2188609, 79.5155172 29.2189744, 79.5157961 29.2194789, 79.5160737 29.2193502, 79.5159584 29.2190985, 79.5160335 29.2190716, 79.5159329 29.2188808))",0.4
1067094714,school,"POLYGON ((79.5136872 29.2196942, 79.5134761 29.219764, 79.5132949 29.2198239, 79.5134421 29.220116, 79.5136312 29.2200518, 79.5135741 29.2199203, 79.5137699 29.2198536, 79.5136872 29.2196942))",0.4
1067094715,school,"POLYGON ((79.51136 29.2089367, 79.5116135 29.2088232, 79.5117369 29.2089684, 79.5114646 29.2091077, 79.51136 29.2089367))",0.4
1067809523,school,"POLYGON ((79.5041805 29.2295733, 79.5046504 29.2292695, 79.5049833 29.2297008, 79.5048475 29.2297904, 79.5045979 29.2299454, 79.5041805 29.2295733))",0.4
1067809526,school,"POLYGON ((79.5048558 29.2302549, 79.5050087 29.2303825, 79.5050007 29.2304129, 79.5048402 29.2304783, 79.5046883 29.2305374, 79.5043912 29.2306558, 79.5036518 29.2309408, 79.503527 29.2307956, 79.5042839 29.230507, 79.5046663 29.2303479, 79.5048558 29.2302549))",0.4
1067811328,school,"POLYGON ((79.5122929 29.2380506, 79.512568 29.2381571, 79.5122784 29.2390543, 79.5120425 29.2389262, 79.5121604 29.2386499, 79.5122929 29.2380506))",0.4
1068735584,school,"POLYGON ((79.4963946 29.2254856, 79.4965301 29.2255453, 79.496353 29.2257033, 79.4962484 29.2256178, 79.4963946 29.2254856))",0.4
1068737847,school,"POLYGON ((79.4845987 29.2186343, 79.4841068 29.2188915, 79.4843161 29.2191816, 79.4849361 29.2188214, 79.4845987 29.2186343))",0.4
1068737856,school,"POLYGON ((79.4819416 29.2164068, 79.4813437 29.2171584, 79.4811072 29.2174557, 79.4807741 29.2173728, 79.4805873 29.2172994, 79.4808138 29.2169693, 79.4810333 29.2171201, 79.4811056 29.2170268, 79.4816824 29.2162825, 79.4819416 29.2164068))",0.4
1068737859,school,"POLYGON ((79.4766493 29.2145322, 79.4762087 29.2148145, 79.4764074 29.2150673, 79.4769189 29.2147702, 79.4766493 29.2145322))",0.4
1068747896,school,"POLYGON ((79.5212919 29.2226707, 79.5211887 29.2226949, 79.5211517 29.2226153, 79.5209083 29.2226846, 79.5209811 29.2228842, 79.5213712 29.2228034, 79.5212919 29.2226707))",0.4
1068747906,school,"POLYGON ((79.5259396 29.2291012, 79.5259948 29.2292491, 79.5263235 29.2291616, 79.5262794 29.2290032, 79.5259396 29.2291012))",0.4
1068747914,shelter,"POLYGON ((79.5285884 29.2385918, 79.5285342 29.2385836, 79.5285645 29.2384317, 79.528617 29.2384394, 79.5285884 29.2385918))",0.9
1068747915,school,"POLYGON ((79.5270655 29.2404207, 79.5271968 29.2404928, 79.5267481 29.2410393, 79.5266251 29.2409496, 79.5266582 29.2409059, 79.5265181 29.2408241, 79.5265647 29.2407428, 79.526517 29.2407155, 79.5266868 29.2405145, 79.5268731 29.2406273, 79.5269428 29.2405365, 79.5269729 29.2405538, 79.5270655 29.2404207))",0.4
1068887530,school,"POLYGON ((79.4818814 29.2246222, 79.482027 29.2247265, 79.4825163 29.2243924, 79.482408 29.224262, 79.4818814 29.2246222))",0.4
1068887532,school,"POLYGON ((79.4835472 29.2257664, 79.4838798 29.2255366, 79.4844034 29.2260517, 79.4841529 29.2262122, 79.4839109 29.2260245, 79.4839152 29.2260072, 79.4838713 29.2259763, 79.4838529 29.225985, 79.4835472 29.2257664))",0.4
1069816274,school,"POLYGON ((79.4856401 29.2264721, 79.4857674 29.2266066, 79.4861959 29.2263427, 79.4860803 29.226197, 79.4856401 29.2264721))",0.4
1069816282,school,"POLYGON ((79.488871 29.2280005, 79.4885946 29.2281496, 79.4889371 29.2285718, 79.4895306 29.22824, 79.488871 29.2280005))",0.4
1069816293,school,"POLYGON ((79.4547531 29.2082224, 79.4546283 29.2079301, 79.4548743 29.2078485, 79.4548336 29.2078077, 79.4554191 29.2075114, 79.4560354 29.2078737, 79.4547531 29.2082224))",0.4
1069821513,school,"POLYGON ((79.4816992 29.2361522, 79.4832233 29.2350226, 79.4834673 29.2356807, 79.4835284 29.2359997, 79.4833168 29.2359769, 79.483133 29.2360115, 79.4829524 29.236091, 79.4825891 29.2362501, 79.4822514 29.2364428, 79.4818797 29.2367397, 79.4818553 29.2365268, 79.4818003 29.236338, 79.4816992 29.2361522))",0.4
1069821612,school,"POLYGON ((79.4808891 29.2352214, 79.480756 29.2351265, 79.480742 29.2351089, 79.4807092 29.2350676, 79.480666 29.2350087, 79.481577 29.2344722, 79.4825536 29.2339128, 79.4826118 29.2339815, 79.4826687 29.2340497, 79.4821047 29.234377, 79.4821828 29.2344811, 79.4815322 29.2348456, 79.4808891 29.2352214))",0.4
1070113259,school,"POLYGON ((79.4949138 29.2263341, 79.495271 29.2261358, 79.4954306 29.2260437, 79.4957741 29.2264632, 79.4957004 29.2265004, 79.4956494 29.226529, 79.4954229 29.2263072, 79.4951928 29.2264615, 79.495093 29.2265193, 79.4949138 29.2263341))",0.4
1070113265,school,"POLYGON ((79.4912285 29.2306915, 79.4913372 29.230798, 79.4911746 29.2309354, 79.4910628 29.2308254, 79.4912285 29.2306915))",0.4
1070502407,school,"POLYGON ((79.4445052 29.2143067, 79.4447216 29.2145076, 79.4460619 29.2141619, 79.4466554 29.2140226, 79.4466819 29.2140595, 79.4469279 29.2139764, 79.446666 29.2137386, 79.4457349 29.2139695, 79.4445052 29.2143067))",0.4
1070502409,school,"POLYGON ((79.4556908 29.2134321, 79.4558686 29.2136443, 79.4562028 29.2134998, 79.456098 29.2132836, 79.4556908 29.2134321))",0.4
1070503874,school,"POLYGON ((79.466923 29.2226203, 79.4662394 29.2226009, 79.4666688 29.2230942, 79.4671748 29.2227711, 79.466923 29.2226203))",0.4
1070542266,school,"POLYGON ((79.4751733 29.2296659, 79.4752827 29.2298017, 79.4758604 29.2293661, 79.4757279 29.2292371, 79.4753843 29.2294952, 79.4751733 29.2296659))",0.4
1075939811,school,"POLYGON ((79.4694489 29.2370546, 79.4695354 29.2369568, 79.4696447 29.2368591, 79.4696809 29.2368661, 79.469929 29.2371014, 79.4697748 29.2372336, 79.4694489 29.2370546))",0.4
1075939818,school,"POLYGON ((79.4476523 29.2315305, 79.4477585 29.2316401, 79.4484575 29.2312988, 79.4483831 29.2311552, 79.4476523 29.2315305))",0.4
1075939821,school,"POLYGON ((79.4580768 29.239985, 79.4582099 29.2401582, 79.4587773 29.2398974, 79.4588567 29.2398383, 79.4587254 29.239756, 79.4585165 29.2398762, 79.4584382 29.2397784, 79.4580768 29.239985))",0.4
1075943279,school,"POLYGON ((79.4630558 29.2431333, 79.4635212 29.2428708, 79.4636645 29.2430067, 79.4633548 29.2434282, 79.4630558 29.2431333))",0.4
1075943282,school,"POLYGON ((79.4518943 29.2468181, 79.4520087 29.2470198, 79.4513689 29.2477125, 79.4512405 29.247576, 79.4512685 29.2470157, 79.4518943 29.2468181))",0.4
1085500321,school,"POLYGON ((79.5337478 29.2426708, 79.5336953 29.2423644, 79.5336775 29.2422577, 79.5335511 29.2420239, 79.5333324 29.2421032, 79.5333139 29.2420696, 79.5331367 29.2421395, 79.5333047 29.2425696, 79.5333423 29.2425789, 79.533576 29.2426368, 79.533639 29.2426518, 79.5337478 29.2426708))",0.4
1085500324,school,"POLYGON ((79.5349151 29.2416891, 79.5350385 29.2419488, 79.5347354 29.2420799, 79.5344927 29.2421958, 79.5343934 29.2420425, 79.5344203 29.2420273, 79.5343478 29.2419149, 79.5349151 29.2416891))",0.4
1085501649,school,"POLYGON ((79.5345798 29.2213706, 79.5342936 29.2219537, 79.5336906 29.2221324, 79.5332811 29.221091, 79.5334259 29.2210506, 79.5334552 29.2209579, 79.5345798 29.2213706))",0.4
1085506745,school,"POLYGON ((79.5264384 29.2121157, 79.5265633 29.2122329, 79.5265084 29.212291, 79.5263811 29.2122736, 79.5263158 29.2122319, 79.5264384 29.2121157))",0.4
1087118442,school,"POLYGON ((79.5096219 29.194917, 79.509246 29.1951444, 79.5094257 29.1954183, 79.5095517 29.1956244, 79.5098723 29.1954289, 79.5100453 29.19532, 79.5096219 29.194917))",0.4
1087240817,school,"POLYGON ((79.4878906 29.1709851, 79.4880986 29.171206, 79.4882735 29.1714042, 79.4879047 29.1716911, 79.4877639 29.1714475, 79.4875533 29.1711817, 79.4878906 29.1709851))",0.4
1087391490,school,"POLYGON ((79.5062607 29.1850707, 79.5063616 29.1853828, 79.5070332 29.1851441, 79.5068836 29.1849966, 79.5066748 29.1848297, 79.5062607 29.1850707))",0.4
1087903417,school,"POLYGON ((79.5240079 29.2207043, 79.5239422 29.2205737, 79.5243316 29.2205541, 79.52454 29.2205474, 79.5245384 29.2204995, 79.5246602 29.2204965, 79.5246661 29.2206772, 79.5243382 29.2206855, 79.5240079 29.2207043))",0.4
1091166553,school,"POLYGON ((79.5219382 29.1402157, 79.5216374 29.1402296, 79.5216604 29.1406624, 79.5219559 29.1406438, 79.5219382 29.1402157))",0.4
1091166554,school,"POLYGON ((79.5190121 29.1102071, 79.5182268 29.1101742, 79.5182798 29.1105733, 79.5183006 29.110685, 79.5190644 29.1106492, 79.5190121 29.1102071))",0.4
1091166555,school,"POLYGON ((79.5190644 29.1106492, 79.5183006 29.110685, 79.5182798 29.1105733, 79.5179026 29.1105957, 79.5179786 29.111144, 79.5181589 29.1111359, 79.5182544 29.1117443, 79.5187335 29.1119408, 79.5192044 29.1126664, 79.5192669 29.1126682, 79.5191786 29.1116034, 79.5191395 29.1110333, 79.5188488 29.1110514, 79.5188453 29.1109203, 79.518839 29.1108773, 79.5190905 29.1108355, 79.5190644 29.1106492))",0.4
1091166555,school,"POLYGON ((79.5190644 29.1106492, 79.5183006 29.110685, 79.5182798 29.1105733, 79.5179026 29.1105957, 79.5179786 29.111144, 79.5181589 29.1111359, 79.5182544 29.1117443, 79.5187335 29.1119408, 79.5192044 29.1126664, 79.5192669 29.1126682, 79.5191786 29.1116034, 79.5191395 29.1110333, 79.5188488 29.1110514, 79.5188453 29.1109203, 79.518839 29.1108773, 79.5190905 29.1108355, 79.5190644 29.1106492))",0.4
1091240078,school,"POLYGON ((79.5081377 29.1926943, 79.5087369 29.1931213, 79.5086646 29.1931972, 79.5081971 29.1934208, 79.5080654 29.1933046, 79.5081377 29.1926943))",0.4
1097638230,hospital,"POLYGON ((79.5220453 29.2169469, 79.5216775 29.2170834, 79.5217005 29.2171993, 79.5220013 29.2176024, 79.5222261 29.2175267, 79.5221464 29.2171946, 79.5220453 29.2169469))",0.8
1100998301,school,"POLYGON ((79.5146644 29.0732986, 79.5145316 29.0733082, 79.5143106 29.0733571, 79.5143188 29.0734216, 79.5140223 29.073523, 79.5140425 29.0740576, 79.5147513 29.0740096, 79.5147435 29.0739634, 79.5146644 29.0732986))",0.4
1100998302,school,"POLYGON ((79.5147435 29.0739634, 79.5152437 29.0739402, 79.5155865 29.0739086, 79.5155435 29.0731948, 79.5151986 29.0732078, 79.5151905 29.0732961, 79.5146644 29.0732986, 79.5147435 29.0739634))",0.4
1106236690,school,"POLYGON ((79.4882861 29.1719258, 79.4884394 29.1721827, 79.4886502 29.1721233, 79.488609 29.1720321, 79.4887412 29.1719952, 79.4886033 29.1717317, 79.4885544 29.1717359, 79.4884653 29.1716564, 79.4884059 29.1717702, 79.4882861 29.1719258))",0.4
1109662038,hospital,"POLYGON ((79.5292976 29.2166573, 79.5290161 29.2160901, 79.529003 29.2160636, 79.5289486 29.2155935, 79.5291509 29.2155196, 79.5291585 29.2155769, 79.5297082 29.2155014, 79.5301865 29.2154357, 79.5302472 29.215641, 79.5303205 29.2160283, 79.5296061 29.2161718, 79.5296716 29.216498, 79.5292976 29.2166573))",0.8
1110093487,hospital,"POLYGON ((77.8927607 29.861937, 77.8928735 29.8620235, 77.8930209 29.8620122, 77.893138 29.8619163, 77.8932811 29.8619145, 77.8932984 29.8619915, 77.8934676 29.8619897, 77.8934567 29.8617189, 77.8932616 29.8617245, 77.8932681 29.8618092, 77.893151 29.8618054, 77.8929819 29.8616982, 77.8929949 29.8614124, 77.8928474 29.8614274, 77.8928583 29.8616813, 77.8927304 29.8617997, 77.892379 29.8618188, 77.8923878 29.8619577, 77.8927607 29.861937))",0.8
1115921610,school,"POLYGON ((79.5523991 29.359529, 79.5528702 29.3581744, 79.551032 29.3580381, 79.5501572 29.3593091, 79.5510568 29.3593075, 79.5523991 29.359529))",0.4
1115921619,school,"POLYGON ((79.5374092 29.3822341, 79.5369271 29.3822026, 79.5369209 29.3821155, 79.536908 29.3820442, 79.5369599 29.3819756, 79.5371497 29.3817477, 79.5375423 29.3816413, 79.5380951 29.3815298, 79.5385346 29.3813311, 79.5388174 29.3812864, 79.5400397 29.3807604, 79.5404864 29.3803883, 79.5405454 29.3803465, 79.5406168 29.3802959, 79.5409053 29.3797141, 79.5409555 29.379486, 79.5411064 29.3791995, 79.5411313 29.3789261, 79.5412099 29.3786044, 79.5413429 29.3784727, 79.5415149 29.37839, 79.5416118 29.3783793, 79.5417052 29.3783294, 79.5419596 29.3782089, 79.54211 29.3781231, 79.5422428 29.3780927, 79.5423528 29.3781569, 79.5425964 29.3783942, 79.5427255 29.3783228, 79.5427585 29.3783189, 79.5428333 29.3782412, 79.5429435 29.3782647, 79.5431682 29.3783962, 79.5435491 29.3787146, 79.543738 29.378907, 79.544248 29.3790181, 79.5445808 29.3790469, 79.5446801 29.3791176, 79.544771 29.3792693, 79.5450156 29.3792588, 79.545025 29.3793023, 79.5450383 29.3793642, 79.5450989 29.3793782, 79.5451458 29.3796283, 79.5449382 29.3798996, 79.544851 29.3804692, 79.5452142 29.3804414, 79.5450476 29.3807644, 79.5450065 29.3814995, 79.5444303 29.3815081, 79.5440634 29.3818678, 79.5435351 29.382203, 79.5436992 29.3826104, 79.543177 29.3828142, 79.5423426 29.3828508, 79.5421153 29.3826004, 79.5422747 29.3824316, 79.5425659 29.3824041, 79.5425191 29.3821771, 79.5421124 29.3817481, 79.5413444 29.382001, 79.5406025 29.3821712, 79.5392883 29.382722, 79.5390122 29.3826638, 79.538818 29.382681, 79.5386403 29.3826654, 79.5384357 29.3826081, 79.5383676 29.3825099, 79.5382729 29.3823368, 79.5376736 29.3822779, 79.5374092 29.3822341))",0.4
1117286001,school,"POLYGON ((79.5333472 29.2311459, 79.5332538 29.2305626, 79.5332483 29.2305283, 79.532743 29.2305968, 79.5328202 29.2312043, 79.5328693 29.2311987, 79.5333472 29.2311459))",0.4
1120987229,school,"POLYGON ((77.9965517 30.2699928, 77.9958546 30.2694705, 77.9965118 30.2688594, 77.9971585 30.2693871, 77.9965517 30.2699928))",0.4
1133268704,hospital,"POLYGON ((78.057332 29.9720125, 78.0574073 29.9720818, 78.0575624 29.972041, 78.0597016 29.9737964, 78.0588647 29.9742158, 78.0567256 29.9724361, 78.057332 29.9720125))",0.8
1133508126,school,"POLYGON ((78.0048299 29.9067997, 78.0051529 29.9069005, 78.0049634 29.9073821, 78.0056439 29.9077666, 78.0048945 29.910921, 78.0041193 29.9105029, 78.0035637 29.9108912, 78.0026276 29.9099814, 78.0029651 29.9097489, 78.0030254 29.9097974, 78.0034776 29.9094092, 78.0043174 29.9086476, 78.0039815 29.9082444, 78.0048299 29.9067997))",0.4
1134191065,school,"POLYGON ((79.5139955 29.1418192, 79.51428 29.1417666, 79.5143285 29.1420463, 79.5140552 29.1420886, 79.5139955 29.1418192))",0.4
1152422761,school,"POLYGON ((78.1904603 30.0032117, 78.1905141 30.0031723, 78.1907882 30.0034599, 78.1904251 30.0037226, 78.1904603 30.0032117))",0.4
1159386620,school,"POLYGON ((79.5026599 29.1362642, 79.5032136 29.1361947, 79.5031678 29.1359625, 79.5036743 29.1359375, 79.50381 29.1359188, 79.5039766 29.1358813, 79.5039965 29.1360703, 79.5038034 29.1360797, 79.5038245 29.1364818, 79.5036854 29.136488, 79.5036997 29.1366396, 79.5032525 29.1366555, 79.5032121 29.1366466, 79.5027798 29.1366794, 79.502757 29.1365725, 79.5026998 29.1365795, 79.5026599 29.1362642))",0.4
1159386624,hospital,"POLYGON ((79.5209521 29.1395701, 79.5209763 29.1401431, 79.519508 29.1402988, 79.5194155 29.1396604, 79.5209521 29.1395701))",0.8
1163048664,community_centre,"POLYGON ((79.3902722 28.976387, 79.3905781 28.9764651, 79.3904662 28.976755, 79.3901816 28.9766906, 79.3902722 28.976387))",0.3
1163048676,school,"POLYGON ((79.3939238 28.9778965, 79.393517 28.9788799, 79.3940188 28.9791717, 79.3940955 28.9790436, 79.3943001 28.979095, 79.3945989 28.9782826, 79.3946552 28.9781696, 79.3939238 28.9778965))",0.4
1163048677,school,"POLYGON ((79.3932176 28.9773118, 79.3933355 28.9766071, 79.3935704 28.9765887, 79.3936085 28.9768051, 79.3937582 28.9770659, 79.393899 28.9774922, 79.393837 28.9776308, 79.3932176 28.9773118))",0.4
1176320358,school,"POLYGON ((79.5292954 29.1923249, 79.529569 29.1922783, 79.5299244 29.1933721, 79.5295557 29.1934624, 79.5294272 29.19341, 79.529262 29.1928245, 79.5294272 29.1927896, 79.5292954 29.1923249))",0.4
1176909358,school,"POLYGON ((79.5383234 29.0308415, 79.5386649 29.03039, 79.5388844 29.0301294, 79.5396244 29.0305879, 79.5389454 29.0313178, 79.5383234 29.0308415))",0.4
1176909360,school,"POLYGON ((79.5351563 29.0356634, 79.5348085 29.0357566, 79.5349034 29.0363564, 79.5348681 29.0364327, 79.5356795 29.036127, 79.5355392 29.0358398, 79.5360851 29.0355822, 79.5358825 29.035457, 79.5356986 29.0353491, 79.5355943 29.0354745, 79.5354094 29.0355721, 79.5351563 29.0356634))",0.4
1177607102,school,"POLYGON ((79.3501546 29.278897, 79.3496491 29.2795636, 79.3495021 29.2806926, 79.3495482 29.2814136, 79.3498111 29.2812813, 79.3500035 29.2815106, 79.3501329 29.2814441, 79.3501818 29.2815018, 79.3504424 29.281348, 79.3505993 29.2815692, 79.3509414 29.2814498, 79.3507061 29.2801361, 79.3506682 29.2799247, 79.3504465 29.2792369, 79.3501546 29.278897))",0.4
1177607103,police,"POLYGON ((79.3493696 29.2808146, 79.3488273 29.2805439, 79.3494697 29.2795704, 79.3494964 29.2795995, 79.3494113 29.2805716, 79.3493696 29.2808146))",0.5
1177607105,hospital,"POLYGON ((79.3504516 29.28293, 79.3505011 29.2830049, 79.3504835 29.2830232, 79.3507554 29.2833592, 79.350696 29.2833928, 79.3507455 29.2834475, 79.3502557 29.2837711, 79.3500818 29.2839333, 79.3495622 29.2835272, 79.3498099 29.2833266, 79.349778 29.2832853, 79.3504516 29.28293))",0.8
1177607108,school,"POLYGON ((79.3372762 29.2941176, 79.3368629 29.2945041, 79.3371081 29.2949071, 79.3369658 29.2950111, 79.3370553 29.2951305, 79.3371989 29.2955193, 79.3371989 29.2959577, 79.3375106 29.2958254, 79.3374131 29.2953597, 79.3373954 29.2950205, 79.3372762 29.2941176))",0.4
1177607117,school,"POLYGON ((79.3423796 29.2886863, 79.3422061 29.2888884, 79.3426438 29.2892276, 79.342862 29.2890515, 79.3423796 29.2886863))",0.4
1177607118,school,"POLYGON ((79.344201 29.2862457, 79.3439534 29.2864963, 79.3443309 29.2868169, 79.3446138 29.2865683, 79.344201 29.2862457))",0.4
1178253260,community_centre,"POLYGON ((79.6057829 29.8392805, 79.6059251 29.8394271, 79.6060377 29.8397179, 79.6060163 29.8399645, 79.6061343 29.8400204, 79.6062523 29.8401134, 79.6064293 29.840196, 79.6066828 29.8402414, 79.6067847 29.8403868, 79.6068411 29.8404543, 79.6068317 29.8406393, 79.6070999 29.8407277, 79.6074325 29.8404112, 79.6079582 29.8398715, 79.6086556 29.8393875, 79.6088219 29.8391828, 79.6088433 29.8390432, 79.6089935 29.8388431, 79.6090633 29.8386244, 79.6090686 29.8384569, 79.6091276 29.8380939, 79.6091437 29.8375774, 79.6087038 29.8374378, 79.6086717 29.8377449, 79.6081728 29.8378845, 79.6077114 29.8377542, 79.6072608 29.8376007, 79.6068317 29.8374285, 79.6066385 29.837731, 79.6065098 29.8381079, 79.6063703 29.8386011, 79.6062899 29.8388059, 79.6060377 29.8389827, 79.6058285 29.8391735, 79.6057829 29.8392805))",0.3
1188213076,school,"POLYGON ((78.0542988 29.9736923, 78.0531803 29.9743164, 78.0504096 29.9758624, 78.0521316 29.9774051, 78.0555863 29.9753838, 78.0542988 29.9736923))",0.4
1188859461,hospital,"POLYGON ((79.5233809 29.2085115, 79.5231384 29.2086453, 79.5232733 29.2088354, 79.5234764 29.2089862, 79.5235351 29.209066, 79.5236434 29.2089021, 79.5233809 29.2085115))",0.8
1188922852,police,"POLYGON ((79.5309678 29.2266744, 79.5309402 29.226483, 79.5310911 29.2264664, 79.5311187 29.2266578, 79.5309678 29.2266744))",0.5
1188922855,hospital,"POLYGON ((79.5302627 29.2210508, 79.5305458 29.221016, 79.5304889 29.2206858, 79.5302143 29.2207199, 79.5302627 29.2210508))",0.8
1190321340,school,"POLYGON ((79.4869053 29.1968863, 79.4871552 29.1973286, 79.4876268 29.1971635, 79.4873513 29.1966926, 79.4869053 29.1968863))",0.4
1190425388,school,"POLYGON ((79.5283618 29.2447395, 79.5288365 29.2441312, 79.5292158 29.2444714, 79.5287432 29.2449595, 79.5283618 29.2447395))",0.4
1190425390,school,"POLYGON ((79.5263954 29.2422619, 79.5265005 29.2421316, 79.5269248 29.2424132, 79.5268123 29.242542, 79.5263954 29.2422619))",0.4
1190529618,hospital,"POLYGON ((79.523405 29.1557044, 79.5234232 29.1563377, 79.5236847 29.156211, 79.525126 29.1556558, 79.5250076 29.1552624, 79.523405 29.1557044))",0.8
1190566293,school,"POLYGON ((79.5100071 29.0962782, 79.5093524 29.0964708, 79.5089116 29.0966043, 79.5090512 29.096877, 79.5092084 29.0967931, 79.5101489 29.0965375, 79.5100071 29.0962782))",0.4
1190566294,school,"POLYGON ((79.5097496 29.0985502, 79.5096623 29.0983557, 79.5103257 29.0980773, 79.5108953 29.097858, 79.5109869 29.0980315, 79.5102253 29.098369, 79.5097496 29.0985502))",0.4
1190566311,school,"POLYGON ((79.499143 29.1109936, 79.4993721 29.1115027, 79.4995707 29.111434, 79.4996187 29.1113749, 79.4998718 29.1109021, 79.499143 29.1109936))",0.4
1190569206,school,"POLYGON ((79.5045318 29.1140218, 79.5047048 29.1142342, 79.5047348 29.1142102, 79.5048903 29.1143788, 79.5052061 29.1142496, 79.5053114 29.1143941, 79.5056874 29.1143109, 79.5055645 29.1138254, 79.5045318 29.1140218))",0.4
1190569207,school,"POLYGON ((79.5006863 29.1191576, 79.500996 29.1191177, 79.5011252 29.1197135, 79.5007927 29.1197335, 79.5007458 29.1194297, 79.5006863 29.1191576))",0.4
1190592318,school,"POLYGON ((79.5296957 29.1239629, 79.5297027 29.1240099, 79.5302538 29.1240425, 79.5305643 29.1241526, 79.5308779 29.1242958, 79.5311951 29.1244628, 79.5312987 29.1244841, 79.5313739 29.1243509, 79.5315345 29.1242621, 79.531626 29.1242142, 79.5313963 29.1240543, 79.5312357 29.1238839, 79.530718 29.1239359, 79.5306952 29.1237672, 79.530144 29.1238503, 79.5298289 29.1239124, 79.5296957 29.1239629))",0.4
1190596432,school,"POLYGON ((79.5366696 29.1169897, 79.5355348 29.1168408, 79.5356655 29.116084, 79.536366 29.1161696, 79.5363427 29.1163328, 79.5365388 29.1163838, 79.5364635 29.1165626, 79.5363715 29.1168161, 79.5367342 29.1168888, 79.5366696 29.1169897))",0.4
1190752385,school,"POLYGON ((79.588227 29.3266325, 79.5880466 29.3264384, 79.5873952 29.3262791, 79.5870836 29.326036, 79.5872078 29.3258664, 79.5874046 29.3257766, 79.5877139 29.3251392, 79.58807 29.3247695, 79.5884144 29.3247123, 79.5890705 29.3251086, 79.5893641 29.3255143, 79.589551 29.3258174, 79.5898835 29.3260217, 79.5906685 29.3265161, 79.5902842 29.326753, 79.5899468 29.3267898, 79.5894196 29.326802, 79.5891384 29.3268449, 79.5885457 29.3266917, 79.5882944 29.326645, 79.588227 29.3266325))",0.4
1190766177,school,"POLYGON ((79.5535742 29.2930952, 79.5532181 29.293017, 79.5530356 29.2929867, 79.5531576 29.2931819, 79.5532727 29.2934669, 79.5534379 29.2935025, 79.5537665 29.2935365, 79.5542307 29.2936855, 79.5543681 29.293752, 79.5543863 29.2932975, 79.554178 29.2932313, 79.5535742 29.2930952))",0.4
1190766178,school,"POLYGON ((79.5751713 29.295757, 79.574963 29.2958745, 79.5750831 29.2960689, 79.5752864 29.2959856, 79.5751713 29.295757))",0.4
1190766184,school,"POLYGON ((79.6062167 29.2690644, 79.6063661 29.2691107, 79.6063328 29.2691924, 79.6061834 29.2691461, 79.6062167 29.2690644))",0.4
1190766185,school,"POLYGON ((79.6137873 29.2814328, 79.6137625 29.2814904, 79.6136973 29.2816415, 79.6132864 29.2817617, 79.6130275 29.2818452, 79.6128362 29.2818501, 79.6124929 29.2819139, 79.6124225 29.281774, 79.6131373 29.2815261, 79.613641 29.2814255, 79.6137873 29.2814328))",0.4
1190766187,school,"POLYGON ((79.6333681 29.2620885, 79.6334943 29.2622861, 79.6334089 29.26238, 79.6333773 29.2624367, 79.6332121 29.2624496, 79.6331026 29.2623768, 79.6333681 29.2620885))",0.4
1190766189,school,"POLYGON ((79.6293995 29.2697857, 79.6292523 29.2698322, 79.6293099 29.2699718, 79.629521 29.2700648, 79.6295807 29.2700015, 79.6293995 29.2697857))",0.4
